event_id,owner,start_time,place_id
1706173342932599,937287386329125,2015-12-01T19:00:00+0700,1436892619887339
985219994862772,963156157059308,2016-01-09T10:00:00+0700,442177372528700
111872519182102,10153549016082025,2015-12-03T20:30:00+0700,882869018459713
930395153664597,214975551874661,2015-11-22T15:00:00-0500,361137537382705
995025613883488,160693367753,2015-11-29T08:00:00+0700,231483033583144
745423882251661,122748769525,2015-12-01T22:00:00-0500,152568304931268
1162044413810114,1554007758185933,2016-01-23T18:00:00+0700,442177372528700
393788524162895,1411695789133639,2015-12-31T18:00:00+0700,1411695789133639
972722572770017,1525969641047624,2015-11-06T22:00:00+0700,442177372528700
1699270880286806,143962809064655,2015-11-07T16:00:00+0700,143962809064655
414057348785375,231483033583144,2015-12-02T09:30:00+0700,197197913731478
1052922628086084,104198269790123,2015-12-05T19:00:00+0700,352671261514692
825881260800727,162353273953491,2015-11-07T19:00:00+0700,
571688909651350,10153122667410740,2015-11-07T15:00:00+0700,901626703235679
940016226073543,861852637225054,2016-01-11T08:00:00+0700,861852637225054
738541012946372,252004458260447,2015-12-06T11:00:00+0700,252004458260447
687073791393597,930885773601020,2015-12-31T18:00:00+0700,930885773601020
492112924325606,123971274354690,2015-11-28T04:00:00+0700,479634595447822
769324746530708,616736635138732,2016-03-26T09:00:00+0700,616736635138732
978023902255856,10207522432674016,2016-04-23T09:00:00-0500,115058285199350
1629089714006339,1000223436707610,2015-11-21T20:00:00-0800,190849994275218
916219201805250,1649959118552681,2015-12-05T14:30:00+0700,1649959118552681
755473814599301,220557164642582,2015-12-09T15:30:00-0500,220557164642582
1479367552373148,861852637225054,2016-01-16T08:00:00+0700,861852637225054
719368461526737,923492541033055,2015-11-15T11:30:00+0700,850950584931555
105330416502936,422086314559898,2015-11-28T14:30:00+0700,
1016313698389610,182019118494010,2016-02-06T09:00:00-0800,167527659968760
413613492176268,172598186084573,2015-11-11T20:00:00+0700,106379452730955
449208315279813,118131004909879,2015-11-08T08:30:00+0200,118131004909879
1649574428587670,283673618379697,2015-11-21T18:30:00+0700,125275087517296
923272477722495,111792892269259,2015-11-13T22:00:00+0100,111792892269259
1633057173615681,1447063515567486,2015-11-15T14:00:00+0700,1447063515567486
478185015694131,182697855086912,2016-01-18T18:30:00-0500,182697855086912
921743211214812,1473429612954239,2015-12-06T14:00:00+0700,1545729262363418
739791859460625,10153754030203007,2015-11-12T20:00:00+1100,433753466679157
1100199796676321,163303467142634,2016-02-28T02:30:00+0700,142688579261554
517006541812237,73262298291,2016-01-16T19:00:00-0500,138939216176677
832878440162138,991111380951526,2015-11-15T00:00:00-0300,112230675455131
1651946085088278,129765995630,2015-11-26T18:00:00+0700,129765995630
352365844962785,140941392666938,2015-11-26T19:00:00-0700,140941392666938
665950596841543,1440466169571277,2015-11-19T20:00:00+0700,339679246202032
735077243302720,143962809064655,2015-10-20T19:00:00+0700,143962809064655
1621257701440717,143962809064655,2015-11-24T19:00:00+0700,143962809064655
311755245655422,143962809064655,2015-11-26T20:30:00+0700,143962809064655
1632599073621622,143962809064655,2015-10-23T19:30:00+0700,143962809064655
1519010425083454,1551587938464499,2015-11-28T16:00:00+0700,1437374359836898
1468796560095962,431119723736344,2015-11-06T20:00:00+0000,
1024404200913038,1481747458801223,2015-11-21T21:00:00+0700,884672811553550
1517238981930295,1582800581975955,2015-11-08T19:00:00+0700,
1006657816062381,563032753744738,2015-11-29T06:00:00+0700,544156325612502
181782878833227,835292073251791,2015-12-03T10:00:00+0700,
576649295807118,171448986212518,2015-10-22T13:00:00+0700,108458769184495
877417562306505,508372659342627,2015-12-02T00:00:00+0700,223806474368871
1334681039881631,386683241429935,2015-11-08T08:30:00+0700,
1041164115934282,212800888904630,2015-12-20T14:00:00+0700,
1488463164790626,983153258385121,2015-11-12T12:00:00+0700,1609541019315274
436004849930354,590593111048517,2015-12-02T17:30:00+0700,268387536637911
729294240471925,1690452494567962,2017-06-30T00:00:00+0700,112039852155607
947821865304797,372528302901234,2015-11-18T09:00:00+0700,
465988266906746,735267366532693,2015-11-29T07:30:00+0700,230288990428206
1654035388177889,125198310984118,2016-01-17T19:30:00+0700,186086438113504
506342142874538,149754588714823,2015-11-24T12:00:00+0700,496590227135861
197038423962760,296033980513743,2015-12-05T07:00:00+0700,406962065981560
1668763606671752,1268478759906338,2015-11-30T17:00:00+0700,
910529609036509,227957290575154,2015-11-29T09:30:00+0700,
1059089314115526,1056110321068369,2015-11-22T14:00:00+0700,337423376273783
1607843346160408,1179021038794278,2017-07-17T00:00:00+0700,433752176723033
927075350720723,666873386674756,2015-12-05T07:00:00+0700,666873386674756
1516517512002547,1108563469169659,2015-11-29T07:00:00+0700,150643144998194
1749003568652441,149754588714823,2015-11-30T07:00:00+0700,128758810585914
1645416069063738,1059810144063520,2015-11-19T09:00:00+0700,
1643527149195696,193826154289998,2015-12-01T09:00:00+0700,750225778350527
441028849432114,1432814160270699,2015-11-28T16:00:00+0700,108458769184495
1645651059017140,255009997956579,2015-12-03T17:30:00+0700,1575293096059517
475090992616222,1375150152705629,2015-12-10T09:00:00+0700,108458769184495
641561649280745,10203615074017783,2015-11-27T11:00:00+0700,1562513684030712
899315940118243,466120006879629,2015-11-26T17:00:00+0700,251653318220740
917721075007526,129673814065870,2015-11-20T00:00:00+0700,108458769184495
1052151534809365,144330962311641,2015-12-04T19:00:00+0700,
530966487077466,191663507832411,2015-11-27T18:00:00+1100,103696243001853
1673153072897440,10156269909015626,2016-03-06T14:00:00-0800,173877619310232
170397459977822,10201209100945829,2015-11-25T17:30:00+0700,430182417008717
929799053767763,1657380281208758,2015-11-29T08:00:00+0700,173700849325842
918811078168615,1032850006779608,2015-11-29T08:00:00+0700,
893606694056340,775251349288397,2015-11-20T08:00:00+0700,490272757677536
1733682646859766,168657583278097,2015-11-14T18:00:00+0700,406962065981560
931046223653785,1026101720746144,2015-11-27T18:00:00+0700,
944752558928290,1493713580959217,2015-11-29T09:00:00+0700,
913224282097618,666419776821496,2016-12-25T07:00:00+0700,460947700604260
994105733994799,113456572301,2015-11-11T08:00:00+0700,113456572301
467760970075640,168838346801544,2015-11-29T09:00:00+0700,
1669437033340250,182074638804408,2015-11-29T08:30:00+0700,
537888643030709,637268503079699,2015-12-19T09:00:00+0700,
1233042353454614,759849770756197,2015-11-18T08:00:00+0700,
1226313327396867,372528302901234,2015-11-13T18:00:00+0700,202805849768048
1212368625446112,524538074238532,2015-10-28T00:00:00+0700,524538074238532
991726190899697,1496368543992075,2015-12-01T07:00:00+0700,
1050129005007402,165919750409496,2015-11-29T13:00:00+0700,413116955422920
537514949731000,212637095470180,2015-11-27T20:00:00+0700,
423159877876048,437849319731580,2015-11-14T10:30:00+0700,
505632049618301,184593788558803,2015-11-09T18:00:00+0700,324716624349762
980751665296335,790645417689587,2015-12-11T07:30:00+0700,
743012149176424,1619734048309144,2015-11-15T10:00:00+0700,514367848684483
321142341389788,147221017532,2015-11-14T17:00:00+0700,
677952745575695,1457253097844155,2016-01-28T00:00:00-0800,1457253097844155
367323636758059,282394601933590,2015-12-26T00:00:00+0700,108153009209321
394713817404679,500152980033341,2015-12-03T18:30:00+0700,
631160783635286,1457253097844155,2016-12-28T00:00:00-0800,1457253097844155
592124860905156,630256860383106,2016-12-28T00:00:00-0800,
866111476835677,800586393326786,2015-11-07T13:00:00+0700,
897885713633701,950219265048114,2015-12-12T09:00:00+0700,
535978726569411,127841374249281,2015-11-29T08:30:00+0700,
1728205167392156,345119005530894,2015-12-06T08:00:00+0700,
855071091220515,854628684579378,2016-12-29T00:00:00+0700,108153009209321
1036612783035948,1069844193034349,2015-11-07T00:00:00+0700,388026887917895
1813491758875082,734229800028524,2015-12-20T00:00:00-0800,734229800028524
407571132769856,418258305016522,2015-11-29T09:00:00+0700,211536622247965
427770110749644,172926962775927,2015-12-27T08:00:00+0700,172926962775927
742380505895733,226023577540223,2015-12-03T19:00:00+0700,
931978370186855,148316888708402,2015-12-11T14:00:00+0700,148316888708402
1643243845945814,148316888708402,2015-12-05T09:00:00+0700,
1520387614946767,146679858699194,2015-11-30T18:00:00+0700,146679858699194
822077791243799,323773504475440,2015-07-26T10:40:00+0700,331029323703377
1051599734892435,27789938713,2015-12-18T08:30:00+0700,
1595718864010301,605130106301620,2015-11-22T01:30:00+0700,178441095580232
483455978483118,452278964959235,2016-01-10T10:00:00+0700,108458769184495
917775454980540,123966167614127,2015-11-27T19:00:00+0700,108458769184495
426286864233621,10153385141498892,2015-12-06T20:00:00+0700,108458769184495
1207592255933943,1202163263130392,2015-11-23T14:30:00+0700,187275621329532
644598465643953,1021953147847029,2015-11-13T15:00:00+0700,104580643217496
1653917291543568,440705819455272,2015-11-21T08:00:00+0700,108458769184495
762028467236161,245796775505303,2015-11-21T08:00:00+0700,108458769184495
439107936255724,10206893366905483,2017-12-31T00:00:00+0700,108458769184495
165164663837984,1598573277066287,2015-11-22T07:30:00+0700,558648594148823
1717523641810371,467659113275223,2015-11-19T11:00:00+0700,
1653871418226721,123966167614127,2015-11-14T19:00:00+0700,108458769184495
725340260922835,1522429674679692,2015-11-26T17:00:00+0700,261754867359796
1646169172322185,141006805941280,2015-11-18T09:00:00+0700,206342816141087
471379523018564,166136190070431,2015-12-03T18:00:00+0700,166136190070431
800361323357823,144845212220147,2017-07-14T09:30:00+0700,1456445677912747
1656182334649628,345867728843659,2015-11-28T08:00:00+0700,1377240259158475
1053742441317347,728630700600799,2016-01-14T20:00:00+0700,199166866801468
1591204524467956,10153359084674538,2016-03-06T00:00:00+0700,318221091619666
204623723202537,928962953786555,2015-12-07T08:00:00+0800,
1663241800631364,400236943387516,2015-12-11T08:00:00+0700,106388046062960
322719451185700,173694176159689,2015-12-19T09:30:00+0700,173694176159689
187063218296622,915397661819150,2015-12-15T18:00:00+0700,123529854410085
555949701234891,410181972473704,2015-11-29T08:30:00+0700,722213971152713
1495218810806969,427720474090163,2015-11-29T07:00:00+0700,297115090491673
500423840117190,123966167614127,2015-12-25T21:00:00+0700,108458769184495
1653260184922609,339679246202032,2015-12-02T21:00:00+0700,339679246202032
496623987186051,887678567995620,2015-12-01T01:00:00+0700,143509855729860
1502326910082235,914127498654137,2016-01-10T10:00:00+0700,914127498654137
714237438711761,155988581133002,2015-11-26T17:30:00+0700,155988581133002
1683213978558267,1504006339899953,2016-10-09T00:00:00+0700,
874334249323234,164676317201504,2015-12-19T09:00:00+0700,216650281863123
699502706817410,476299252497665,2016-01-09T08:00:00+0700,640408689343119
1714914705410262,884139108323527,2016-01-14T00:00:00+0700,199166866801468
1115755325103483,134329226691354,2015-11-27T09:00:00+0700,134329226691354
172015596484680,704752382994404,2015-12-24T19:00:00+0700,268387536637911
497474997090416,260180270698080,2015-12-05T09:00:00+0700,260180270698080
543887232441917,508372659342627,2015-12-02T00:00:00+0700,223806474368871
1671070769775735,785796941448543,2015-12-02T19:00:00+0700,785796941448543
758027511009337,735278049831065,2015-11-17T07:00:00+0700,735278049831065
883542348401279,1503497999896119,2015-11-22T14:30:00+0700,565080926889738
1701251846786746,1481119612111750,2015-12-20T09:00:00+0700,1481119612111750
1678424979065826,112815562202913,2015-11-28T10:00:00+0700,1610081362581484
1903560073203000,1445350815717897,2015-12-13T16:00:00+0700,143962809064655
922981211110550,110347962389824,2015-12-08T00:00:00+0700,110347962389824
923304757761862,1552407461715840,2015-12-01T19:30:00+0700,586009644814508
573130449507448,864884673626106,2015-11-30T15:00:00+0700,108458769184495
915555705185172,187275621329532,2015-12-03T18:30:00+0700,187275621329532
906260389439210,1668646426726315,2015-12-02T09:00:00+0700,216693141766460
1674987226048875,854901547855807,2015-12-06T18:30:00+0700,442177372528700
1634811676806312,129617337237545,2015-11-29T08:00:00+0700,108458769184495
910435195709879,108363112585971,2015-12-19T09:00:00+0700,
1651077358490304,388201391242267,2015-12-05T08:00:00+0700,104580643217496
778725858916053,297719243598109,2015-11-19T18:00:00+0700,297719243598109
1094343180578474,323455614468282,2015-11-22T13:00:00+0700,248480555347824
553707154776476,1715424745354660,2015-12-20T07:30:00+0700,544156325612502
1640299296249931,123741664367658,2016-04-29T06:00:00+0700,123741664367658
1695189700704438,788270661301722,2015-11-20T00:00:00+0700,108458769184495
344774822319519,1026634437359930,2020-07-20T08:00:00+0700,108458769184495
1674692909412629,123966167614127,2015-12-11T10:00:00+0700,108458769184495
516654305161658,143962809064655,2015-12-11T20:00:00+0700,143962809064655
505817212923414,171584826186219,2015-11-17T09:00:00+0700,748665778612881
928651557224644,1411777989053700,2015-11-25T18:00:00+0700,536528599732652
448681385319878,128245747288027,2015-11-28T17:00:00+0700,359105870910198
1049885751717830,937287386329125,2015-12-15T19:00:00+0700,1436892619887339
963826993656703,113456572301,2015-11-26T14:30:00+0700,113456572301
863818937066030,991460567564320,2015-12-12T20:00:00+0700,339679246202032
1420029494955927,783081078504395,2016-12-13T00:00:00+0700,307650282724420
934165203347159,1541951192762699,2015-12-12T09:00:00+0700,
622805614525410,103256596592,2016-01-03T14:00:00+0700,317670801702352
1633215753600006,537437012956308,2016-01-01T08:00:00+0700,537437012956308
1097525770265879,1644433952483893,2015-12-19T08:00:00+0700,1512448468999389
625905840883347,524674157605582,2015-11-20T22:00:00+0700,524674157605582
1048580948520263,372285279568424,2015-12-05T19:00:00+0700,1614198688826410
196339154035041,233518100170351,2015-12-23T15:00:00+0700,233518100170351
1617910321803458,789993557776698,2015-11-17T08:00:00+0700,302269166541541
134546073570468,135180599990150,2015-11-27T08:30:00+0700,135180599990150
1519188885061886,1928684497356965,2015-12-06T19:00:00+0700,353688611448871
503683439801590,134772293203808,2015-12-12T09:00:00+0700,134772293203808
189465291389771,1597614600477445,2015-11-20T18:00:00+0700,1456517937932546
630508290397731,459235325025,2016-03-09T08:00:00+0700,108458769184495
184997641682726,577926842237354,2020-09-07T00:00:00+0700,120815114659379
979805182080949,953753404668482,2015-11-22T08:30:00+0700,365802470158277
185119101830875,10204621719973868,2015-12-05T09:00:00+0700,238813302847655
116156808747985,199187816899402,2015-11-21T14:00:00+0700,199187816899402
1723582064530645,1862431763980969,2015-12-27T14:30:00+0700,248480555347824
420322011496986,1554007758185933,2015-11-22T15:00:00+0700,143962809064655
1654326954816284,1109317269080978,2015-12-01T11:00:00+0700,697501723669552
631265380347638,167747226911483,2016-03-05T08:00:00+0700,134930110023155
103780789985311,500152980033341,2015-12-05T09:00:00+0700,
1654600748150652,258711617660346,2015-11-18T06:00:00+0700,258711617660346
1058521250847143,10208274781086407,2016-01-11T14:30:00+0700,196576370505360
406829072835666,232371336868468,2015-12-02T09:00:00+0700,216123665077401
1708577069371002,1039048762813526,2015-11-26T07:00:00+0700,380365022048905
1539218623005421,1545729262363418,2015-11-28T19:00:00+0700,1545729262363418
122286908135599,372528302901234,2015-11-17T09:00:00+0700,
1492874717709061,10201168585811988,2015-11-29T05:00:00+0700,397031793741992
1681847088719406,743595102319906,2015-11-19T11:00:00+0700,743595102319906
478515825661630,853599918021099,2015-12-05T08:30:00+0700,853599918021099
529715233844807,763999553678418,2015-12-19T09:00:00+0700,111112242381308
587786681361995,594446634029447,2015-12-03T09:00:00+0700,165534100322948
1084051461628235,103256596592,2016-01-06T14:00:00+0700,317670801702352
1713200985567912,454234961433967,2015-11-23T17:00:00+0700,
1631223837143296,964215090319561,2015-12-12T14:00:00+0700,900288829999422
171696766513692,518009084923919,2016-01-23T15:00:00+0700,121410024700815
182401922107555,646960695444403,2015-12-03T18:30:00+0700,646960695444403
1022795431076237,123966167614127,2015-12-15T22:00:00+0700,108458769184495
1647685948816343,339679246202032,2015-12-03T21:00:00+0700,339679246202032
455637751283813,118839014885300,2015-12-29T18:00:00+0700,118839014885300
926958700717655,123966167614127,2015-12-11T21:00:00+0700,108458769184495
795736280537475,890199781049496,2016-03-05T00:00:00+0700,108458769184495
1163434467004393,285914334821142,2015-12-07T19:00:00+0700,285914334821142
1626927544222999,1707412249479794,2015-11-28T19:00:00+0700,1707412249479794
524628811027230,619438484840186,2015-11-27T03:30:00+0700,135180599990150
963139843743501,243929942407499,2015-11-26T08:00:00+0700,1413619728872697
614363315369846,466120006879629,2015-11-20T00:00:00+0700,134930110023155
133798883645899,307940946076924,2015-12-19T08:00:00+0700,223806474368871
423555677848446,764146283653342,2015-12-06T08:30:00+0700,
136941413335064,596966437099561,2016-02-28T09:00:00+0700,105574869774687
520820201413981,103256596592,2016-02-14T14:00:00+0700,317670801702352
686337388133063,146531682028842,2016-01-27T08:00:00+0700,108458769184495
569504093201752,517077501721338,2015-11-20T06:30:00+0700,536928636386470
1485905395049069,223195301207373,2015-12-12T08:00:00+0700,337636386439957
551504168321268,574673479312499,2015-12-01T03:30:00+0700,574673479312499
1017664094920484,111519353773,2015-11-27T21:00:00+0700,111519353773
959475154113973,169336603096312,2015-11-29T05:00:00+0700,169336603096312
197446043924959,405370612991266,2015-12-03T18:30:00+0700,433364086802568
1004501272934293,396964550404443,2015-12-04T05:30:00+0700,530519887062283
491548331013231,1473429612954239,2015-11-29T20:00:00+0700,187999364551969
2111249605680682,212637095470180,2015-12-11T20:00:00+0700,378468385599733
1640768362814765,941357989235936,2015-12-05T14:00:00+0700,1515181048737786
1026266517404863,252243771463613,2015-11-18T08:00:00+0700,252243771463613
901441069942273,368993543205564,2015-12-02T10:00:00+0700,231483033583144
1489600091342084,489408284517650,2015-12-04T00:00:00+0700,
1643882742553367,660332954089675,2015-12-09T09:00:00+0700,223806474368871
1105684389456261,1062026267159811,2015-12-09T10:00:00+0700,223806474368871
1045203018844119,103256596592,2016-01-24T14:00:00+0700,317670801702352
977812568945998,860654560722600,2015-11-22T09:00:00+0700,204411033069554
1705848732980878,249087021933269,2015-11-29T09:00:00+0700,168724126658838
1526600467663466,123966167614127,2015-12-25T22:00:00+0700,108458769184495
764871663617846,1627940487422608,2015-11-29T08:30:00+0700,1627940487422608
464495213732121,10153779219149371,2015-11-21T15:00:00+0700,258001300956878
538279132989832,306838532698248,2015-12-11T08:00:00+0700,138930529579191
250309228458366,744176092377786,2033-11-09T00:00:00+0700,269264116509402
1647213525551952,481222528625470,2015-11-17T18:30:00+0700,481222528625470
423717384415158,404155176321305,2031-08-30T19:00:00+0700,404155176321305
527385800759438,516267698463038,2015-11-17T15:00:00+0700,155918314577453
608762552594198,118839014885300,2015-12-26T18:00:00+0700,118839014885300
981889315202456,317730284938659,2015-12-05T08:00:00+0700,317730284938659
520514754791299,368015956679599,2015-12-04T15:00:00+0700,368015956679599
623228254478204,895352140571726,2016-02-08T19:00:00+0700,108458769184495
522359454596124,1404185606573553,2015-11-21T18:00:00+0700,805961829521606
758722094239535,1567462886820279,2015-11-23T13:30:00+0700,1567462886820279
489393957905197,137843476270107,2015-11-21T08:30:00+0700,362052973821453
1635747950032736,10204697665755752,2015-11-22T08:00:00+0700,118134971583940
1649728361965138,968666283156689,2015-12-11T10:00:00+0700,346420522156712
476987945841463,204541456255154,2015-11-30T18:00:00+0700,214021642094144
1703998466479897,221295881261517,2015-12-19T05:30:00+0700,221295881261517
993550154026187,428903470626769,2015-12-12T19:30:00+0700,302531339925201
1077965492215167,10153787091484721,2015-11-29T07:00:00+0700,582263571809924
1573780222895939,1429198520635265,2015-12-06T00:00:00+0700,189993341089887
818042981641643,359060347178,2015-11-24T18:00:00+0700,359060347178
461298460744205,946435645370657,2015-11-21T18:00:00+0700,946435645370657
543655185782549,640606605972941,2016-03-08T09:00:00+0700,290465327646803
185859111756213,123966167614127,2015-12-24T21:00:00+0700,108458769184495
157307111289538,1013268335360013,2015-12-12T06:00:00+0700,272717759450624
489692841197214,1011601612193385,2015-11-26T09:00:00+0700,585812041517670
1520378681616309,38009610772,2016-04-23T14:00:00+0700,108458769184495
1517636418547610,508268879192553,2015-11-29T07:00:00+0700,297115090491673
1525089304475624,1038050729578939,2015-11-28T15:00:00+0700,350609055007769
796359963823801,356814014525906,2015-12-09T18:00:00+0700,936322309729025
423850587821938,530589267118874,2015-12-01T18:00:00+0700,411666182352304
1478733555721515,979365152122822,2017-01-01T00:00:00+0200,384909714926169
326413324149212,168724126658838,2015-11-23T18:00:00+0700,168724126658838
141783372845728,10104059663264310,2015-11-27T21:00:00+0700,339679246202032
1557137024539335,962102013826582,2015-12-31T00:00:00+0700,790785584342379
785083881617402,229038657220497,2015-11-25T20:00:00+0700,229038657220497
1676106492658615,508398046003051,2015-12-03T09:00:00+0700,128218510567966
1502150523415752,43530051470,2015-11-25T08:00:00+0700,111623748849526
963246437103211,711464082266450,2015-11-28T19:00:00+0700,711464082266450
1517252088592543,1415415535434553,2015-12-19T18:00:00+0700,108458769184495
519090021584170,1502264590071187,2015-12-22T08:00:00+0700,415194038576361
1405303876431734,10207868993381373,2021-06-25T02:10:00+0700,110347962389824
1652058751713806,977367635652940,2015-11-22T08:00:00+0700,
989215157823834,616736635138732,2015-12-03T19:00:00+0700,616736635138732
1229112313782698,10153657829015446,2015-12-05T22:00:00+0700,123114917705909
879336822135979,10205298968816215,2016-08-08T00:00:00+0700,108458769184495
492973564196201,115946558433420,2015-11-21T09:00:00+0700,356446051229982
142489732775742,740604209368571,2015-11-21T17:00:00+0700,740604209368571
115510352145960,161246493937723,2015-11-21T08:30:00+0700,476174799078113
1552412775048787,280024335451233,2015-12-12T14:00:00+0700,398851480147675
1708970406004977,182192111830682,2015-12-18T13:00:00+0700,173700849325842
1652546251661088,200157660020062,2015-11-25T18:00:00+0700,601846669902179
1642044482711178,248539195294165,2016-03-01T09:00:00+0700,290465327646803
1508347219459135,103256596592,2016-03-11T15:00:00+0700,129765995630
