event_id,name
573130449507448,Big Sale HMI Weintek MT6070iP 3TR/1PCS
915555705185172,Exclusive Bordeaux Chateau wine dinner with Michelin Chef Michel Portos
906260389439210,The 4th Int'l Exhibition on Metalworking and Welding Technology - Metal & Weld 2015
1674987226048875,RMIT GradKnight 2015
834368140009548,Bóng Đá 20.11
1634811676806312,Ngày hội Robothon Quốc tế 2015
910435195709879,3rd Annual Mass Yoga Practice-2015
161856760820431,Huynh Ngan & Abraham Jayanathan's wedding
1651077358490304,Young Talent Training Camp
778725858916053,Soiree Beaujolais Nouveau . Animation musicale, Ferme vivante , Mechoui et Tombola avec de nombreux lots a gagner
1094343180578474,OFFLINE MỪNG SINH NHẬT TUỔI 15 CỦA THIÊN TỈ
290760277789958,Mua 1 tặng 1, giảm lên đến 50% tại Mỹ Phẩm ToDay --- > Tìm Hiểu Thêm
553707154776476,BEFORE  I DIE, I  WANT TO.
812616372150574,Cho thuê nhà Đồng Khởi - Lê Lợi - Đông Du - Lê Thánh Tôn - Ngô Đức Kế
1640299296249931,Caravan XI-2016: Đông Bắc Biên Cương
761192977359465,TAP2 - Hang order - Quan ao cho Mua Thu Mua Dong /  Ao thun, so mi, vay dam, quan jean, quan short
1695189700704438,POUR NOEL  OFFRONS UN TOIT AUX ENFANTS DU DRAGON APPEL A MECENAT - Evenement PUBLIC -
344774822319519,Cau lac bo tieng Anh The gioi
1674692909412629,Marco MEI @ The Observatory in Ho Chi Minh, Vietnam
516654305161658,Live music with songwriter BILLY PAGE
505817212923414,Trò chuyện với Gs Tôn Thất Nguyễn Thiêm về "Nghề Nghiệp và Cơ Duyên"
928651557224644,ME Music Contest - Chung kết văn nghệ khoa CN Cơ Khí - IUH
865239423567345,DAVICHI FICTION - TIỂU THUYẾT
448681385319878,Home Game #4: Saigon Heat - Malaysia Dragons (28.11)
1049885751717830,Mundo Lingo Language Social (Saigon #5
453886348128558,Họp LỚP Dịp TẾT
889333704435896,CHỈ DUY NHẤT TẠI NGHỀ XÂY DỰNG - ÔN TẬP VÀ BẢO VỆ ĐỒ ÁN TỐT NGHIỆP XÂY DỰNG 100% TỐT NGHIỆP
148665628826112,Boom Boom
963826993656703,Trải nghiệm LIN Ơi, Mình Đi Đâu - Công cụ mới để gắn kết nhân viên
863818937066030,Tape Machine / The Lost Art / Ryan Thompson
373398742850800,HappyBirthday_23/02/1978/2016
860589890663853,Akira Yamamoto
1632099843710739,Buổi trao sách
1420029494955927,Hội Thành Viên Moon coffee ( Giảm 20% khi bạn là Thành Viên)
934165203347159,KỸ NĂNG GIÁM SÁT KINH DOANH
622805614525410,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
1633215753600006,KỶ NIỆM 6 NĂM THÀNH LẬP HĐB (2010 - 2016)
1097525770265879,Tuyển Nhân sự nguồn CLB Khởi nghiệp Sáng tạo
625905840883347,OSKAR OFFERMANN (WHITE, Mule - Berlin) - Supported by KIN (The Observatory)
766149570092158,Ấn Tống AN SĨ TOÀN THƯ
1048580948520263,Tiệc Gấu
196339154035041,KIds Christmas with Santa @ Britz
1617910321803458,Họp báo ra mắt single Sầu Lẻ Bóng - ca sĩ Tiểu My
134546073570468,Kỹ năng kiểm soát số liệu kế toán thuế, LẬP - ĐỌC - PHÂN TÍCH Báo cáo tài chính, Báo cáo quyết toán thuế TNDN  | KHAI GIẢNG 27/11/2015
1519188885061886,ĐÊM NHẠC GÂY QUỸ TỪ THIỆN : SẺ CHIA YÊU THƯƠNG "
547834262048687,Họp mặt mấy bạn trẻ đi chơi
1530259643962493,Mở bán đợt cuối  căn hộ Hưng Phát Silver Star MT Nguyễn Hữu Thọ
503683439801590,TAS Christmas Bazaar 2015 / Chợ phiên Giáng sinh TAS 2015
189465291389771,ĐÊM VĂN NGHỆ TRI ÂN THẦY CÔ
630508290397731,Vietnam to Cambodia Bike Ride
1510017685963283,HỘI TRAI TRUYỀN THỐNG: TÔI SINH VIÊN KHOA THƯ VIỆN - THÔNG TIN HỌC LẦN VII
1662150460691759,20/11
184997641682726,Chào Tân sinh viên 2013
979805182080949,Workshop may áo dài cách tân buổi 2 của Nghệ thuật cắt may TP Hồ Chí Minh
185119101830875,GIAO LƯU & CHIA SẺ KINH NGHIỆM TRONG GIAO DỊCH TÀU RỜI 2015
116156808747985,DISC - Thuật thấu hiểu lòng người
1723582064530645,[HCM] The first date - QingYuVN offline   Qing's b'day party
721833651225261,Nhận làm bằng đại học uy tín hcm 0962984016
420322011496986,Reggae Sunday - 22 Nov @ Saigon Outcast
1651991358358984,Nhân dịp ngày đầu tiên của trang điện lạnh Phi Bảo Phát
1018082681585838,Chia Sẻ Đặc Biệt: "Biết - Hành Động - Giàu Có"
1654326954816284,Tri ân khách hàng 01/12/2015
631265380347638,Touch Fes 2016
103780789985311,[Workshop] Ăn uống vẹn toàn
1654600748150652,Khai giảng lớp phát âm và luyện nói IELTS - Sonus Level 2
1058521250847143,Họp Mặt Cộng Đồng Người Chuyển Giới 2016 (MTF)
406829072835666,Hội chợ Thương mại Quốc tế Việt Nam
1708577069371002,Giải vô địch sinh viên mở rộng
1539218623005421,Wine Party
122286908135599,NHẬN VÉ XEM HÒA NHẠC BAN NHẠC BRANDT FRAUER BRICH MIỄN PHÍ
1492874717709061,Tour đạp xe Suối Tre + đón Ái (thành viên SGT đạp xe HN - SG)
1681847088719406,Yếu tố cá nhân và gia đình quyết định việc trao quyền ở người phụ nữ
760571560721186,Kỷ niệm 15 năm thành lập Bộ môn CNSH - Vận động quyên góp quỹ cựu sinh viên
423433421147044,Sinh Nhật
860089147410653,QUY ĐỊNH KHÔNG THAY ĐỔI TẠI NGHỀ XÂY DỰNG - NHẬN LÀM ĐỒ ÁN TỐT NGHIỆP XÂY DỰNG & ĐỒ ÁN MÔN HỌC XÂY DỰNG
478515825661630,QUẢN TRỊ NHÂN SỰ: "NĂM MỚI, LƯƠNG MỚI - NHẤT CỬ LƯỠNG LỢI"
529715233844807,Quản Lý Dự Án theo Tiêu Chuẩn Quốc Tế PMBOK®: HỌC ĐỂ LÀM
1022059251192311,Thi Hết Môn EG009; EG013 ; EG020
587786681361995,Liên hoan Ẩm thực Món ngon các nước - Taste of The World
914371738641561,Nhận ôn tập bảo vệ đồ án tốt nghiệp xây dựng 100% tốt nghiệp
177454309268293,Sự kiện - lễ hội 20.11: Cô giáo như mẹ hiền
1084051461628235,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
1713200985567912,LIÊN HOAN VĂN NGHỆ MỪNG SINH NHẬT CLB TÀI NĂNG SÂN KHẤU
1631223837143296,CLUB FRANCOPHONE DE L’IDECAF  (9ème saison) Nº65 Samedi 12 décembre 2015 14h-17h 4ème vide-greniers de l’Idecaf
171696766513692,XUÂN BIÊN GIỚI - NGHĨA TÌNH ĐẤT ĐỎ
476644089188378,Ngay Hoi Phu Nu Tan Thanh Gap Mat.
1526178380956987,đá banh 2016
182401922107555,Kích Hoạt Siêu Giác Quan cho Trẻ
1022795431076237,Bicycle Corporation @ The Observatory in Ho Chi Minh, Vietnam
1647685948816343,Terminal & Javana - Live Rock Music @ Saigon Ranger
1490950977872749,Mở bán căn hộ cao cấp LAVITA Garden: 2 phòng Ngủ, liền kề Thảo Điền Quận 2, ngay ga Metro số 10, giá chỉ từ 1tỷ2 !!!
455637751283813,iziShare GÒ VẤP - Chia sẻ bí quyết nói tiếng Anh tự tin, Thứ 3 hàng tuần
926958700717655,Heart Beat (Saigon) @ 3 YEARS HEART BEAT W. MØRBECK // CODE IS LAW & THE...
928409903911002,Liên hoan lớp TC1.QTKDK2014
1030531373658886,Đến Hẹn Lại Lên! Họp Mặt Thường Niên 2015 - 2016 X3C1
795736280537475,Vietnam/Cambodia Cycle
1163434467004393,Book, wine, music & more – book club // @deciBel
1626927544222999,Chút Lạnh - Acoustic Night
1736551943239729,Căn hộ Haven Park công bố thông tin chính thức
484435615060571,Tại Đà Nẵng: Chương trình Tư vấn Sinh Trắc Học Dấu Vân Tay
524628811027230,Khóa học "Kỹ năng kiểm soát số liệu kế toán thuế, LẬP - ĐỌC - PHÂN TÍCH Báo cáo tài chính, Báo cáo quyết toán thuế TNDN"
963139843743501,Góc Pháp Luật lần 4 - SOẠN THẢO VÀ THƯC HIỆN HỢP ĐỒNG TRONG KINH DOANH THƯƠNG MẠI
614363315369846,Tri Ân Thầy Cô
133798883645899,HỘI CHỢ THƯƠNG MẠI MÙA ĐÔNG 2015
423555677848446,Grokking Meetup #6 - Coding Challenge
136941413335064,[BIG OFFLINE] [HCM] HAPPY ANNI 1000days WITH #DOPE BOY
520820201413981,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
686337388133063,Exciting trip to Vietnam and Cambodia!!!!.....
569504093201752,Lễ Kỉ Niệm Ngày Nhà Giáo Việt Nam
1485905395049069,Khóa học: MISSION - A LIFE WITH PURPOSE
551504168321268,[BAC] - [SE02] - Khai Giảng "Software Estimation"
1017664094920484,MADONNA & BRUNO MARS TRIBUTE NIGHT!!!
959475154113973,JUNGLE BIKING CHALLENGE #4
109223046104807,Khoảng lặng tâm hồn
197446043924959,Afterwork UFE Avenir
1004501272934293,NĂNG LƯỢNG NGÀY MỚI LẦN 2 - 300 SUẤT ĂN SÁNG CHO BỆNH NHÂN
491548331013231,M.A.N DEBUT PARTY
2111249605680682,LA GRANDE SOPHIE
1640768362814765,Gặp gỡ chuyên gia phân tích thị trường hàng đầu Janne Muta
1026266517404863,Tổng khai giảng chương trình đào tạo ĐỒ HỌA ĐA TRUYỀN THÔNG
1203504226329979,Hợp Lớp
460279074035746,ORDER ÁO, ÁO KHOÁC, PHỤ KIỆN BIGBANG & 2NE1
886142568130408,Mua Bán Nón Việt Nam Racing boy
662646320504428,Hươńg Đến Giải B
901441069942273,RMIT Saigon Personal Edge Workshops (Dec 2-3)
425460684316190,Sự Kiện Event Mở bán Tòa Park 7 dự án Vinhomes Central Park "Thiên Đường Xanh Trong Lòng Sài Gòn"
1489600091342084,Black Friday
428599100683903,Di ve tham co may ma oi
529563610524332,Winter Convention 2015
880625092051974,Triễn Lãm Bút Khắc
1643882742553367,Pur tham gia hội chợ Thái Lan 9-13 tháng 12
1105684389456261,Hội chợ thương mại hàng Thái Lan
941536949250740,TỐI THỨ 3 ĐÁ LUYỆN TẬP LÚC 7h30
1045203018844119,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
977812568945998,Họp mặt anh em Tây An
1705848732980878,Hội thảo du học Singapore vừa học vừa thực tập hưởng lương, học bổng 200 triệu
1526600467663466,The Empty Pockets @ Van's Unforgettable in Ho Chi Minh City, Vietnam
1710798212475019,Họp mặt K4 - Khoa Du Lịch - Văn Lang University
710550929046509,Student interviews - Ho Chi Minh City, Vietnam
637763486326266,ĐÓN GIÁNG SINH TƯNG BỪNG QUÀ TẶNG từ ngày 1/12/2015 đến 1/3/2016
1520074744979126,QUANG NAM CUP 2015
764871663617846,THI THỬ TOEIC VÀ TƯ VẤN KỸ NĂNG LÀM BÀI TOEIC MIỄN PHÍ
995780907108446,DỰ ÁN "CHIA SẺ GÁNH NẶNG TÀI CHÍNH" - DREAM ON
464495213732121,THÔNG BÁO HỌP MẶT FCV - 2015
918871914872024,Phỏng vấn Hiệu trưởng trường British Vietnamese
538279132989832,LẬP KẾ HOẠCH KINH DOANH VÀ NGÂN SÁCH TRONG BỐI CẢNH HỘI NHẬP
250309228458366,2013/11/09 Từ Thiện: Ở Sóc Bom Bo - Một tấm lòng - Một vòng tay
1647213525551952,CEO TALK: FROM A TRADER TO THE CEO OF HSBC VIETNAM
423717384415158,Đêm nhạc từ thiện " Ngày Ấy Đâu Rồi" Thứ 6 (30/08/13) và Thứ 7 (31/08/13)
732668420104638,Thi Tuyển Công chức Nhà Nước Khu Vực MIỀN TRUNG
1514442105515513,Happy Birthday Yong Jun Hyung
833345673438906,tran hoang huy sinh ngay 28 thang 3 nam 1993
527385800759438,Đón tàu Thanh niên Đông Nam Á - Nhật Bản 2015 tại TP.Hồ Chí Minh
608762552594198,iziTalk - Bí Kíp Thuyết Trình Tiếng Anh Siêu Đẳng
448725071997866,Lễ kỷ niệm ngày Nhà giáo Việt Nam (20/11) (khối chiều)
440080242853908,1 Triệu Lượt Nghe Để Tung Mv " Xuân Đẹp - Xuân Vui Ca Sĩ Hà Trọng "
981889315202456,Khai giảng khóa học SAP- Khóa 13
520514754791299,Toy Festival
623228254478204,Travel Ho Chi Minh Vietnam's
522359454596124,Startup Essential: Finance for Founders
758722094239535,Hội thảo “6 bước xây dựng doanh nghiệp thành công”
489393957905197,SharePoint Saturday Vietnam - 9th Event
400098013518097,Quần áo chất lượng giá rẻ nhân dịp khai trương giảm 5k trên 1 sản phâm
1635747950032736,Chợ phiên công nghệ Ai Bán - Ai Mua (tháng 11)
1649728361965138,BỮA CƠM SẺ CHIA
476987945841463,KHÓA HỌC SEO-MARKETING ONLINE - ĐÁNH THỨC TIỀM NĂNG KINH DOANH TRONG BẠN
437640613108386,Sinh Nhật 1 Tuổi Nhà Chung DLSG Confession
1703998466479897,JAZZ NIGHT - SHUN SAKAI & JEAN
1713321348901216,Ik Chơi Ngày 20 /11
812682272086879,Truyền hình cáp FPT mới nhất
730257527106351,Thi đấu giải Cầu lông Gò Vấp
1511611085832695,Grand Opening
692439370844720,Thời trang VũVi75k
993550154026187,Concert "GOODBYE SAIGON" & "Spécial Françoise Hardy" by Thắng Donna
1077965492215167,CƠM "TỰ THIỆN CHO NGƯỜI LANG THANG" T11/2015
386793968071363,Tư vấn tuyển sinh
1573780222895939,Ngày hội Mottainai 2015: Trao yêu thương - Nhận hạnh phúc
818042981641643,CỰC TÂY – MÙA HOA DÃ QUỲ
129355694077723,PHƯƠNG PHÁP ÔN TẬP VÀ BẢO VỆ ĐỒ ÁN TỐT NGHIỆP XÂY DỰNG - 100% BẢO VỆ THÀNH CÔNG
878757162239970,20 thang muoi mot sinh nhat cua Tinaquyen
1498653180428945,QUY ĐỊNH KHÔNG THAY ĐỔI TẠI NGHỀ XÂY DỰNG - NHẬN LÀM ĐỒ ÁN TỐT NGHIỆP XÂY DỰNG & ĐỒ ÁN MÔN HỌC XÂY DỰNG
1661302524107965,[ĐĂNG KÝ THAM DỰ HỘI THẢO CÁC BỆNH HẬU MÔN TRỰC TRÀNG]
461298460744205,CUỘC THI UỐNG BIA "MÃNH HỔ VÀNH ĐAI XANH" LẦN III - T11/2015
144182839271602,Quản Lý Dự Án theo Tiêu Chuẩn Quốc Tế PMBOK®: HỌC ĐỂ LÀM
1021939417856219,Thi Học Kì 1
543655185782549,VIFA Fair 2016 (8 March to 11 March, 2016)
185859111756213,Jonathan Mendelsohn @ HEINEKEN GREEN ROOM in Ho Chi Minh City, Vietnam
387390881440218,Hoi Chuong Lam Dao
157307111289538,IFD - International Friendship Day
489692841197214,Triển Lãm ảnh MY BHUTAN
1520378681616309,EFR Study Trip
1517636418547610,The Terry Fox Run
1525089304475624,HỘI THẢO THAI KỲ CÙNG BÁC SĨ BV TỪ DŨ  " CHƯƠNG TRÌNH TẤT XANH " chủ đề " CHO LẦN ĐI SANH TẠI BV TỪ DŨ "
1087227407978907,Quản Lý Dự Án theo Tiêu Chuẩn Quốc Tế PMBOK®: HỌC ĐỂ LÀM
1632060023722646,Nộp Tiểu Luận
796359963823801,YES After Work - Christmas Edition
1476923892615259,Tụ tập - Họp mặt
420982094765037,Lễ Mở Bán Đợt Đầu Tiên Dự Án  RICHSTAR
1688942238016353,Sampling Party
423850587821938,"Sống với giá trị NLP" cùng Helena Hien Vo
1478733555721515,خطوبه
1572972479649356,Sinh nhật chị Nguyễn Thị Hương
1709368572623324,Thuê mặt bằng cho Ngân Hàng & Kinh doanh Dịch vụ
326413324149212,DU HỌC NHÀ HÀNG KHÁCH SẠN TẠI THỤY SĨ !
141783372845728,LATE NIGHT WITH DIANA AND BRIAN
1557137024539335,Sự kiện "Tự Giới Thiệu" - Gắn kết tình củm BGV
785083881617402,A Night with Jonathan Atherton
102512316777907,Tụ họp tại ngôi trường cũ
1676106492658615,WIAL Vietnam - Foundations of Action Learning
1502150523415752,Phát triển sự nghiệp và Xây dựng thương hiệu cá nhân
963246437103211,MỘT SỰ KIỆN HOÀNH TRÁNG CỦA SAPPORO
567729483375642,Phú Yên
1517252088592543,Mini Show "ĐÊM NHẠC CHĂM" 2 - Chủ đề: DÂN CA CHĂM
519090021584170,NGÀY HỘI VENTURECUP 2015
1405303876431734,Mesa Redonda Para Discutir Se É Peita Ou Camiseta De Banda
958768017523015,San Pham Cao Cap Voi Gia Uu Dai Danh Cho 50 Ban Nhanh Nhat
1652058751713806,Asia Ventures Summit - 第7回 和僑世界大会inホーチミン -
989215157823834,Clinic Session || Climbing coaches: Janet Goh
1059918304040852,Hop mat lam banh mochi
1113119658705635,sn zk iu
432421033631860,Về lại trường xưa
1067367756630256,tuanh ngoc thuy
1229112313782698,BASS REPUBLIC @ LUSH's FRONT ROOM
1616257998636516,Trưng bày sản phẫm
879336822135979,PASSING ON THE MANTLE 2016
492973564196201,Coffee Talk: Tôi chân ngắn, đi để thấy mình nhỏ bé - Kỳ 2
930911803642892,CUỘC THI ẢNH HOT TEEN FACEBOOK SOCIU LẦN 2
142489732775742,[HCM] "CHÁO NÓNG ĐÊM KHUYA - ẤM TÌNH THÂN ÁI" LẦN 3, ĐÊM 21/11/2015
115510352145960,YOLA DREAM TOUR 2015 - STEP BEYOND
1552412775048787,GLOBAL DAY
1708970406004977,DIỄN ĐÀN LÃNH ĐẠO TRẺ VIỆT NAM 2015
1652546251661088,[HCM] HỘI THẢO F2-KẾ TOÁN QUẢN TRỊ
1642044482711178,Triển lãm và Hội thảo Quốc tế lần thứ 11 về Công nghệ xử lý, chế biến và đóng gói bao bì tại Việt Nam
1508347219459135,DreamTrips- Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
147114455645070,Du học Mỹ tiết kiệm với chương trình Cao đẳng Cộng Đồng
1576931092550349,KỶ NIỆM 1 NĂM NGÀY THÀNH LẬP NHÓM
878190755634253,The Jingle Bells JoyRide
186283245051572,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
1416812195287218,Chia sẽ cùng NXD - GT HÌNH HỌC HỌA HÌNH - Làm Thuê Đồ Án Chuyên Ngành Xây Dựng - Nhận Làm Đồ Án Tốt Nghiệp Xây Dựng Trọn 100% Tốt Nghiệp
190853124587106,KHÓA HỌC NLP- LIVE WITH POWER_Khơi nguồn sức mạnh nội lực bên trong bạn
1717752625120818,HỘI SÁCH CŨ TỪ THIỆN của THƯ VIỆN IDECAF
770446929732029,St Andrew's Ball
934528249967335,Design for Startup Hackathon
1164280260255705,Luxury Garage Sale Event
542668749205988,Gameshow “Be Crazy Be Funny”
1508923892768261,Cuộc Thi Ảnh Đẹp Lễ Kết Nghĩa Khoa Y 2015
450414055140293,ĐUỔI HÌNH BẮT GALAXY TAB A
1521939228125097,TẬP HUẤN CNTT 5
143844432640742,Fundraising STAR WARS movie nights by UEC
905008766246226,Prisma - The Night Run 2015
435322593338815,Last Swing 1 with Ben & Thuy (for 2015)
792890704063677,Dakura...lumacachi
795999260515174,iziShare - Bí Kíp Nói Tiếng Anh Tự Tin & Lưu Loát
525586757605679,Clinic Session || Guest coach: Sam Whitley
749308238456704,dai hoi co dong.
453667674816044,Vietnam Retail Banking Forum 2015
858874757559077,Chuỗi Hội thảo Quản trị Khách sạn Blue Mountains - Du học Châu Âu - Du học Hàng Không
192475747754735,Sở Hữu Trí Tuệ
991910604185166,TECH Afterwork avec la French Tech Viet
778775782233602,Trang trí Giáng Sinh - Noel 2015
1658388237753858,Mundo Lingo Language Social (Saigon #1)
1667516100192564,Hội thảo SMS Brandname - Marketing trong thời đại số
1667176276899761,Hội thảo Dự bị Đại học của Trinity College - Bước chuẩn bị vào Melbourne, ĐH Số 1 Úc
1484603061846426,CHIÊU SINH LỚP DIỄN HỌA NỘI THẤT BẰNG V-RAY KHÓA THÁNG 12/2015
1254733711210840,Before N' Now & Apollo - Live Rock Country Music @ Saigon Ranger
511667155662904,The Empty Pockets @ Saigon Ranger in Ho Chi Minh City, Vietnam
309900579193118,HƯỚNG SỬ DỤNG TOOL
1075900679094831,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
1656788981261051,Hội Thảo "GPA Trên 7.5 – Cơ Hội Vàng Săn Học Bổng Du Học "
764835670294999,Lễ Kỷ niệm Ngày Nhà giáo Việt Nam (20/11/1982 – 20/11/2015) và Chương trình “Người Sư phạm” lần VIII năm 2015
1638293353104889,Dịch vụ mua hộ và vận chuyển đồ cổ về Việt Nam bao thuế uy tín
1621002981483264,ĐĂNG KÝ GIA NHẬP THÀNH VIÊN CỘNG ĐỒNG DOANH NHÂN PEC
493719907454733,Giải Pháp Nguồn Cung Cho Nhà Hàng Lần 2- 2015
497590827067110,Tour du lich Hàn Quốc- Mùa Thu -gia tiết kiệm chỉ 14tr990 trong thang 11 này!
1623894431205037,Ngày hội truyền thống 22/12.
1676855795934448,Happy Birthday CHỢ SALE 1+1=3
410271959178819,M.A.C. LADY FAIR - NGÀY HỘI THANH LÝ
752454968193582,Thi lên đai của mấy bạn hs mới
1651687241722923,Triển lãm Giáo dục QS World MBA Tour – Các Trường Đào tạo Thạc sĩ Quản trị Kinh doanh Quốc tế - Thu 2015
904360302946503,HOSPITALITY CAREER FAIR
806269369499422,DreamTrips- Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
114129678945593,JacQ Launching Event
1033124196708995,Chương trìnhTruyền giảng "Mừng Chúa Giáng Sinh"
1612875455654015,Tuyển dụng Đại diện Kinh doanh Bảo hiểm Phi Nhân Thọ của Liberty Insurance
456397041180766,Tuyển Cộng Tác Viên Kinh Doanh IT
1640326062879659,INITIAL Event
715990218523326,Cơ hội nhận voucher free Bar & Pub
